DATE,REPORT_TYPE,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,Sunrise,Sunset
2018-01-18T23:59:00,SOD  ,14,24,64,30.1,29.31,21,15,0,0.6,41,32,16,240,28,0,2,0,220,22,,716,1649
2018-01-19T23:59:00,SOD  ,22,34,61,29.85,29.08,30,16.7,0,10.6,31,40,28,230,34,0,2,0,210,26,,715,1650
2018-01-20T23:59:00,SOD  ,30,39,72,29.93,29.2,35,8.2,0,15.6,26,45,32,220,22,0,0,0,220,15,BR,715,1651
2018-01-21T23:59:00,SOD  ,38,40,92,29.93,29.18,40,3.8,0,16.5,25,44,36,180,11,T,0,0,120,8,RA DZ FG BR,714,1653
2018-01-22T23:59:00,SOD  ,44,46,87,29.56,28.8,45,12.5,0,22.5,19,54,38,250,35,0.81,0,0,250,24,TS RA DZ FG BR,714,1654
2018-01-23T23:59:00,SOD  ,26,34,79,29.87,29.18,30,12.7,0,10.5,31,39,28,320,28,0.07,0,0.5,320,21,RA SN BR,713,1655
2018-01-24T23:59:00,SOD  ,21,29,73,30.25,29.54,26,6.4,0,5.4,36,30,27,260,16,0.02,1,0.3,340,13,SN HZ,712,1656
2018-01-25T23:59:00,SOD  ,27,34,77,30.27,29.51,31,9.6,0,10.4,31,43,24,170,22,0,1,0,170,20,,711,1658
2018-01-26T23:59:00,SOD  ,31,42,58,30.1,29.33,39,18.5,0,18.3,23,51,33,180,41,0,0,0,200,32,,710,1659
2018-01-27T23:59:00,SOD  ,29,43,58,30.13,29.41,37,12.3,0,19.2,22,50,36,210,42,0,0,0,210,31,,710,1700
2018-01-28T23:59:00,SOD  ,26,34,76,30.31,29.59,31,8.7,0,10.1,31,40,28,20,23,0.01,0,T,20,18,SN,709,1701
2018-01-29T23:59:00,SOD  ,14,24,67,30.43,29.68,21,12.1,0,0,41,30,17,350,26,T,0,T,350,21,SN,708,1703
2018-01-30T23:59:00,SOD  ,13,23,60,30.33,29.52,21,10.5,0,-1.1,42,31,15,170,34,0,0,0,170,26,,707,1704
2018-01-31T23:59:00,SOD  ,23,37,59,29.8,29.03,31,13.8,0,12.8,28,42,31,180,34,0,0,0,190,25,,706,1705
2018-02-01T23:59:00,SOD  ,3,22,49,30.13,29.42,16,15.5,0,-2.3,43,35,8,320,34,0,0,0,310,26,,705,1707
2018-02-02T23:59:00,SOD  ,-1,14,47,30.44,29.67,11,10.3,0,-10.5,51,22,5,220,22,0,0,0,220,17,,704,1708
2018-02-03T23:59:00,SOD  ,14,32,54,29.99,29.17,25,13.2,0,7.3,33,41,22,230,37,0.03,0,0.8,220,28,SN BR,703,1709
2018-02-04T23:59:00,SOD  ,10,20,73,30.03,29.31,16,13.4,0,-4.8,45,35,4,350,31,0.08,1,1.1,340,24,SN BR BLSN,702,1710
2018-02-05T23:59:00,SOD  ,0,5,69,30.25,29.49,6,6.9,0,-20,60,12,-3,250,18,0.22,2,2.2,220,14,SN BR,701,1712
2018-02-06T23:59:00,SOD  ,5,12,70,30.4,29.63,12,5.3,0,-13.2,53,21,3,290,15,0.02,4,0.2,340,12,SN,659,1713
2018-02-07T23:59:00,SOD  ,8,14,72,30.36,29.6,13,9.4,0,-11.4,51,20,8,290,22,0.11,4,1.7,290,17,SN BR,658,1714
2018-02-08T23:59:00,SOD  ,8,14,73,30.42,29.63,14,6.9,0,-11.7,51,21,7,250,16,0.15,4,1.6,240,13,SN BR,657,1716
2018-02-09T23:59:00,SOD  ,18,23,81,30.2,29.44,22,10.8,0,-2.9,42,28,18,30,25,0.57,8,6.2,20,21,SN FZFG BR BLSN FG,656,1717
2018-02-10T23:59:00,SOD  ,11,18,71,30.2,29.41,17,9.5,0,-8.2,47,22,14,350,22,0.05,10,0.8,350,17,SN,655,1718
2018-02-11T23:59:00,SOD  ,11,17,75,30.1,29.38,16,10,0,-9.4,48,22,11,340,20,0.39,12,3.7,340,16,SN FZFG BR FG,653,1719
2018-02-12T23:59:00,SOD  ,3,16,57,30.67,29.94,13,6.3,0,-10.7,49,27,4,340,15,0,12,0,340,13,,652,1721
2018-02-13T23:59:00,SOD  ,13,21,66,30.5,29.69,20,6.2,0,-6,44,35,7,190,16,0,11,0,180,14,,651,1722
2018-02-14T23:59:00,SOD  ,30,34,83,30.04,29.23,34,9.7,0,6.7,31,44,24,220,21,T,10,0,220,16,DZ FG BR HZ,649,1723
2018-02-15T23:59:00,SOD  ,37,43,86,29.77,29.04,39,6.3,0,15.4,22,48,38,350,19,T,4,0,40,15,DZ FG BR HZ,648,1724
2018-02-16T23:59:00,SOD  ,19,29,60,30.18,29.47,27,10.1,0,1.1,36,37,20,340,27,0,0,0,340,20,,647,1726
2018-02-17T23:59:00,SOD  ,20,26,75,30.07,29.33,25,8.6,0,-2.2,39,35,17,280,23,0.11,0,2,270,17,SN FG BR,645,1727
2018-02-18T23:59:00,SOD  ,23,27,79,30.13,29.35,27,10.7,0,-1.5,38,41,12,180,26,0.02,2,0,150,21,RA FG BR HZ,644,1728
2018-02-19T23:59:00,SOD  ,45,49,90,29.84,29.09,46,12,0,20.2,16,60,37,210,33,0.52,0,0,200,24,RA FG MIFG BR,642,1730
2018-02-20T23:59:00,SOD  ,48,50,89,29.91,29.23,50,13.2,0,20.8,15,66,34,200,33,2.1,0,0,190,25,TS RA BR,641,1731
2018-02-21T23:59:00,SOD  ,22,31,68,30.5,29.79,28,10.9,0,1.5,34,34,27,320,22,0.04,0,T,330,18,RA PL,640,1732
2018-02-22T23:59:00,SOD  ,29,35,73,30.46,29.71,33,13.1,0,5.1,30,40,29,110,26,0,0,0,120,22,BR,638,1733
2018-02-23T23:59:00,SOD  ,,39,,,,,9.4,0,8.8,26,44,33,260,27,0.06,0,0,270,20,RA DZ BR,637,1734
2018-02-24T23:59:00,SOD  ,,42,,,,,13.2,0,11.4,23,50,33,110,33,0.16,0,0,120,25,RA DZ BR,635,1736
2018-02-25T23:59:00,SOD  ,,42,,,,,17.8,0,11,23,50,34,270,46,0.01,0,0,260,32,RA BR,634,1737
2018-02-26T23:59:00,SOD  ,30,41,60,30.2,29.47,38,8.7,0,9.7,24,53,28,220,29,0,0,0,230,21,,632,1738
2018-02-27T23:59:00,SOD  ,34,51,52,30.07,29.29,43,13.8,0,19.3,14,62,39,190,30,0,0,0,200,23,,630,1739
2018-02-28T23:59:00,SOD  ,37,48,72,29.85,29.1,42,11.2,0,15.9,17,59,37,40,25,0,0,0,20,20,BR,629,1741
2018-03-01T23:59:00,SOD  ,30,40,72,29.96,29.27,36,14.6,0,7.7,25,46,34,10,33,0.81,0,0,10,25,RA BR,627,1742
2018-03-02T23:59:00,SOD  ,21,39,54,30.4,29.68,32,6.3,0,6.6,26,48,30,100,15,0,0,0,100,13,,626,1743
2018-03-03T23:59:00,SOD  ,23,38,57,30.5,29.75,32,7.8,0,5.2,27,43,33,100,18,0,0,0,70,15,,624,1744
2018-03-04T23:59:00,SOD  ,19,39,46,30.39,29.62,32,12.2,0,5.8,26,46,32,120,28,0,0,0,120,22,,622,1745
2018-03-05T23:59:00,SOD  ,22,37,60,30.05,29.26,31,17.4,0,3.4,28,40,33,120,37,0.11,0,0.4,110,28,RA SN BR,621,1747
2018-03-06T23:59:00,SOD  ,31,36,86,29.73,28.97,33,8.8,0,2.1,29,41,31,320,28,0.07,0,T,330,23,RA SN BR,619,1748
2018-03-07T23:59:00,SOD  ,18,30,62,29.95,29.23,25,13.7,0,-4.3,35,34,25,330,28,T,0,T,320,22,SN,618,1749
2018-03-08T23:59:00,SOD  ,16,29,59,30.01,29.28,24,11.1,0,-5.7,36,34,24,310,24,0,0,0,330,21,,616,1750
2018-03-09T23:59:00,SOD  ,16,32,55,30.02,29.28,26,6.5,0,-3.1,33,41,23,320,21,0,0,0,320,14,,614,1751
2018-03-10T23:59:00,SOD  ,17,32,55,30.1,29.37,28,5.6,0,-3.4,33,41,23,100,17,0,0,0,90,13,,613,1752
2018-03-11T23:59:00,SOD  ,20,34,59,30.19,29.44,29,8.2,0,-1.8,31,40,28,70,22,0,0,0,50,18,,611,1754
2018-03-12T23:59:00,SOD  ,23,38,55,30.11,29.37,32,11.3,0,1.8,27,46,30,340,31,T,0,T,340,24,,609,1755
2018-03-13T23:59:00,SOD  ,17,27,62,30.18,29.44,25,10.7,0,-9.5,38,35,19,360,24,0.22,0,2.2,360,20,SN FZFG BR FG,607,1756
2018-03-14T23:59:00,SOD  ,19,35,52,29.98,29.2,30,11,0,-1.9,30,48,22,250,32,0,1,0,250,26,,606,1757
2018-03-15T23:59:00,SOD  ,24,39,62,29.92,29.2,31,9.2,0,1.8,26,50,28,320,27,0,0,0,30,16,,604,1758
2018-03-16T23:59:00,SOD  ,21,34,64,30.12,29.38,29,10.9,0,-3.6,31,38,29,30,22,0,0,0,30,18,,602,1759
2018-03-17T23:59:00,SOD  ,19,38,49,29.98,29.24,31,10,0,0.1,27,46,30,50,24,T,0,T,40,20,RA PL,601,1800
2018-03-18T23:59:00,SOD  ,22,42,45,30,29.25,35,4.6,0,3.7,23,57,27,210,14,0,0,0,40,10,,559,1802
2018-03-19T23:59:00,SOD  ,25,40,62,29.92,29.18,33,15.3,0,1.3,25,46,33,30,35,0,0,0,30,28,,557,1803
2018-03-20T23:59:00,SOD  ,20,33,62,29.92,29.18,28,17.1,0,-6,32,37,29,20,32,0,0,0,10,26,,556,1804
2018-03-21T23:59:00,SOD  ,20,33,59,30.11,29.39,28,10.4,0,-6.4,32,40,25,30,25,0,0,0,360,21,,554,1805
2018-03-22T23:59:00,SOD  ,18,36,51,30.31,29.58,30,6.9,0,-3.7,29,50,22,110,18,0,0,0,110,15,,552,1806
2018-03-23T23:59:00,SOD  ,21,34,60,30.33,29.57,30,9.1,0,-6.1,31,43,25,40,21,0,0,0,50,17,,550,1807
2018-03-24T23:59:00,SOD  ,21,36,53,30.21,29.47,30,17.4,0,-4.4,29,40,32,90,38,0,0,0,90,28,,549,1808
2018-03-25T23:59:00,SOD  ,16,34,46,30.34,29.59,28,14.1,0,-6.8,31,41,27,100,26,0,0,0,100,21,,547,1809
2018-03-26T23:59:00,SOD  ,28,42,58,30.18,29.39,37,9.7,0,0.9,23,53,31,140,27,0.23,0,0,150,22,RA BR,545,1810
2018-03-27T23:59:00,SOD  ,41,45,81,29.99,29.26,44,9.4,0,3.5,20,51,39,210,22,0.15,0,0,300,16,RA DZ BR,543,1812
2018-03-28T23:59:00,SOD  ,37,47,70,29.96,29.21,42,4.4,0,5.2,18,54,39,60,15,0.01,0,0,60,13,RA BR,542,1813
2018-03-29T23:59:00,SOD  ,36,43,77,29.95,29.23,39,8.9,0,0.8,22,50,35,20,27,0.05,0,0,30,22,RA BR HZ,540,1814
2018-03-30T23:59:00,SOD  ,26,41,58,30.18,29.44,35,7.8,0,-1.5,24,49,33,240,19,0,0,0,240,16,,538,1815
2018-03-31T23:59:00,SOD  ,31,45,62,29.99,29.26,38,15.9,0,2.1,20,58,32,210,40,0.09,0,0,210,30,RA,537,1816
2018-04-01T23:59:00,SOD  ,12,30,48,30.21,29.46,24,7.9,0,-13.2,35,35,24,340,20,0,0,0,340,17,,535,1817
2018-04-02T23:59:00,SOD  ,19,33,55,30.03,29.24,30,6.9,0,-10.6,32,44,21,100,20,0,0,0,100,16,,533,1818
2018-04-03T23:59:00,SOD  ,34,37,88,29.66,28.9,36,12.1,0,-6.9,28,40,34,10,25,0.2,0,T,20,21,RA DZ SN BR,532,1819
2018-04-04T23:59:00,SOD  ,19,31,63,30.08,29.39,27,15.3,0,-13.3,34,35,26,300,35,0.01,0,0.2,300,28,SN BR,530,1820
2018-04-05T23:59:00,SOD  ,21,33,64,30.11,29.34,29,7.3,0,-11.7,32,42,23,190,21,0.07,0,T,210,17,RA DZ SN BR,528,1822
2018-04-06T23:59:00,SOD  ,18,32,56,29.99,29.26,28,14.4,0,-13,33,38,25,310,34,0,0,0,290,28,BR,526,1823
2018-04-07T23:59:00,SOD  ,11,30,46,30.12,29.36,24,9,0,-15.4,35,39,20,300,25,0,0,0,320,18,,525,1824
2018-04-08T23:59:00,SOD  ,13,30,48,30.1,29.34,26,7,0,-15.8,35,39,21,100,17,0.01,0,T,70,15,SN BR,523,1825
2018-04-09T23:59:00,SOD  ,28,35,84,30.18,29.44,31,6.1,0,-11.1,30,39,30,30,14,0.13,1,2,50,12,SN BR,521,1826
2018-04-10T23:59:00,SOD  ,23,37,56,30.2,29.44,33,8.4,0,-9.5,28,46,28,230,21,T,0,0,250,15,,520,1827
2018-04-11T23:59:00,SOD  ,34,53,57,29.93,29.16,42,9.8,0,6.1,12,66,39,240,24,0.05,0,0,240,18,RA BR,518,1828
2018-04-12T23:59:00,SOD  ,41,58,62,29.69,28.95,48,14,0,10.8,7,73,42,230,35,0.03,0,0,250,25,RA BR,517,1829
2018-04-13T23:59:00,SOD  ,38,43,83,29.75,29.02,40,13.1,0,-4.6,22,47,39,40,41,0.07,0,0,40,33,RA BR,515,1830
2018-04-14T23:59:00,SOD  ,34,38,89,29.82,29.08,36,21,0,-10,27,39,36,30,41,0.96,0,0,60,31,RA DZ BR,513,1832
2018-04-15T23:59:00,SOD  ,31,33,88,29.74,29,33,13.7,0,-15.4,32,37,28,40,30,0.74,0,0.2,60,24,RA DZ SN PL BR,512,1833
2018-04-16T23:59:00,SOD  ,23,31,72,29.86,29.12,28,15,0,-17.7,34,35,27,300,31,0.01,0,0.3,300,24,SN BR,510,1834
2018-04-17T23:59:00,SOD  ,21,36,56,29.91,29.18,30,11.2,0,-13.1,29,43,29,300,26,0,0,0,320,22,,509,1835
2018-04-18T23:59:00,SOD  ,28,34,82,29.86,29.13,31,11.7,0,-15.5,31,37,30,80,32,0.41,0,0.4,80,25,RA DZ FZDZ SN PL BR,507,1836
2018-04-19T23:59:00,SOD  ,26,43,56,30.31,29.6,36,9.9,0,-6.9,22,55,31,20,22,0.01,0,0.1,330,15,SN BR,505,1837
2018-04-20T23:59:00,SOD  ,19,46,33,30.45,29.72,37,4.9,0,-4.2,19,61,31,100,19,0,0,0,90,15,,504,1838
2018-04-21T23:59:00,SOD  ,21,47,35,30.41,29.65,37,3.9,0,-3.6,18,55,39,100,16,0,0,0,100,14,,502,1839
2018-04-22T23:59:00,SOD  ,25,52,38,30.31,29.55,40,10.5,0,1,13,62,42,90,24,0,0,0,60,18,,501,1840
2018-04-23T23:59:00,SOD  ,28,53,41,30.16,29.4,41,11.9,0,1.7,12,63,43,10,24,T,0,0,20,20,,459,1842
2018-04-24T23:59:00,SOD  ,42,57,64,30.03,29.29,48,8.4,0,5.3,8,65,48,360,25,T,0,0,360,20,RA,458,1843
2018-04-25T23:59:00,SOD  ,30,46,54,30.07,29.32,39,13.8,0,-6,19,53,38,20,36,0,0,0,10,30,,456,1844
2018-04-26T23:59:00,SOD  ,29,51,42,29.9,29.15,43,3.8,0,-1.4,14,66,36,260,18,0,0,0,260,14,,455,1845
2018-04-27T23:59:00,SOD  ,32,49,58,29.82,29.09,41,13.8,0,-3.8,16,58,39,350,34,0.02,0,0,350,29,RA,454,1846
2018-04-28T23:59:00,SOD  ,25,42,54,30.13,29.44,36,12.4,0,-11.1,23,50,33,30,26,0,0,0,30,22,,452,1847
2018-04-29T23:59:00,SOD  ,19,45,38,30.29,29.55,36,6.7,0,-8.5,20,59,31,90,16,0,0,0,90,14,,451,1848
2018-04-30T23:59:00,SOD  ,25,60,23,30.1,29.34,46,12.5,0,6.2,5,80,40,190,28,0,0,0,200,21,,449,1849
2018-05-01T23:59:00,SOD  ,43,73,33,29.92,29.2,57,15.4,8,18.9,0,86,60,190,36,0,0,0,190,29,,448,1850
2018-05-02T23:59:00,SOD  ,55,75,57,29.87,29.16,62,12.4,10,20.5,0,86,63,300,47,1.32,0,0,300,36,TS RA BR,447,1851
2018-05-03T23:59:00,SOD  ,57,62,83,29.87,29.13,59,7.2,0,7.2,3,70,54,200,37,0.57,0,0,200,24,TS RA BR,445,1853
2018-05-04T23:59:00,SOD  ,51,68,57,29.87,29.16,58,14.2,3,12.9,0,74,61,260,47,0,0,0,270,33,,444,1854
2018-05-05T23:59:00,SOD  ,44,70,42,29.95,29.24,56,8.6,5,14.5,0,82,57,290,25,0,0,0,20,22,,443,1855
2018-05-06T23:59:00,SOD  ,42,59,54,30.02,29.32,50,9.9,0,3.2,6,68,50,40,26,T,0,0,20,22,,442,1856
2018-05-07T23:59:00,SOD  ,40,61,45,30.15,29.43,51,5.6,0,4.9,4,75,46,120,19,0,0,0,110,15,,440,1857
2018-05-08T23:59:00,SOD  ,41,69,36,30.07,29.34,55,6.9,4,12.6,0,81,57,,,0,0,0,120,14,,439,1858
2018-05-09T23:59:00,SOD  ,52,69,55,29.74,29,60,13.3,4,12.3,0,81,57,200,34,0.25,0,0,200,26,TS RA,438,1859
2018-05-10T23:59:00,SOD  ,51,62,67,29.92,29.22,56,9.2,0,5,3,73,50,40,22,0,0,0,30,18,,437,1900
2018-05-11T23:59:00,SOD  ,41,49,75,29.99,29.26,45,15,0,-8.3,16,52,45,50,28,0.04,0,0,60,23,RA,436,1901
2018-05-12T23:59:00,SOD  ,42,47,85,30.07,29.36,45,12.6,0,-10.7,18,50,44,30,25,0.33,0,0,30,22,TS RA BR,435,1902
2018-05-13T23:59:00,SOD  ,49,56,82,30,29.26,52,6.2,0,-2,9,67,45,40,21,0.91,0,0,40,18,TS RA BR HZ,434,1903
2018-05-14T23:59:00,SOD  ,58,68,81,29.88,29.15,60,8.3,3,9.7,0,83,53,290,38,1.54,0,0,300,24,TS RA BR,433,1904
2018-05-15T23:59:00,SOD  ,51,61,71,29.96,29.24,56,11,0,2.4,4,71,51,30,28,0,0,0,10,22,BR,431,1905
2018-05-16T23:59:00,SOD  ,45,63,49,29.98,29.26,55,5.3,0,4.1,2,79,47,70,18,0,0,0,60,15,,430,1906
2018-05-17T23:59:00,SOD  ,46,61,62,30.04,29.32,52,9.2,0,1.8,4,69,52,20,23,0,0,0,30,20,,430,1907
2018-05-18T23:59:00,SOD  ,48,59,70,30.01,29.27,53,11,0,-0.4,6,65,52,10,23,0.1,0,0,30,17,RA DZ BR,429,1908
2018-05-19T23:59:00,SOD  ,55,62,83,29.91,29.2,58,5.4,0,2.3,3,69,54,40,26,0.02,0,0,30,23,RA BR HZ,428,1909
2018-05-20T23:59:00,SOD  ,42,50,80,30.16,29.43,45,13.6,0,-10,15,55,44,30,28,0.27,0,0,30,24,TS RA BR,427,1910
2018-05-21T23:59:00,SOD  ,53,57,91,30.05,29.31,54,6.3,0,-3.3,8,64,49,220,23,1.96,0,0,220,18,TS RA FG BR,426,1911
2018-05-22T23:59:00,SOD  ,53,61,82,30.04,29.32,56,4.6,0,0.4,4,67,54,50,15,T,0,0,50,14,RA FG BR HZ,425,1912
2018-05-23T23:59:00,SOD  ,51,66,61,30.15,29.44,58,4,1,5,0,80,52,100,16,0,0,0,90,13,BR HZ,424,1913
2018-05-24T23:59:00,SOD  ,54,73,51,30.1,29.36,62,5.1,8,11.7,0,87,58,180,21,0,0,0,220,13,,424,1914
2018-05-25T23:59:00,SOD  ,58,78,50,29.85,29.11,66,8.9,13,16.4,0,89,67,220,24,0,0,0,220,17,,423,1915
2018-05-26T23:59:00,SOD  ,60,80,54,29.76,29.05,67,7,15,18.1,0,90,70,250,17,0,0,0,270,13,,422,1916
2018-05-27T23:59:00,SOD  ,62,84,50,29.83,29.14,70,4.6,19,21.8,0,97,70,60,17,0,0,0,80,14,,422,1917
2018-05-28T23:59:00,SOD  ,61,83,51,29.9,29.21,68,7.1,18,20.5,0,95,70,30,39,0,0,0,20,31,,421,1917
2018-05-29T23:59:00,SOD  ,60,77,60,29.86,29.14,66,6.8,12,14.2,0,87,66,70,30,0,0,0,80,20,,420,1918
2018-05-30T23:59:00,SOD  ,66,77,76,29.63,28.91,69,8.1,12,13.8,0,86,67,270,24,0.9,0,0,110,21,TS RA BR HZ,420,1919
2018-05-31T23:59:00,SOD  ,64,79,61,29.67,28.98,69,9.5,14,15.5,0,89,69,240,24,0,0,0,260,18,,419,1920
2018-06-01T23:59:00,SOD  ,53,65,70,29.91,29.21,58,13.3,0,1.2,0,76,53,30,29,0,0,0,30,24,,419,1921
2018-06-02T23:59:00,SOD  ,55,61,77,29.91,29.18,58,8.7,0,-3.1,4,70,52,40,18,0.31,0,0,40,15,TS RA BR,418,1921
2018-06-03T23:59:00,SOD  ,51,69,59,29.88,29.16,58,14.3,4,4.5,0,78,60,310,38,0,0,0,280,26,BR,418,1922
2018-06-04T23:59:00,SOD  ,48,68,47,29.93,29.21,58,10.1,3,3.2,0,80,55,320,25,0,0,0,290,21,,417,1923
2018-06-05T23:59:00,SOD  ,45,63,57,29.89,29.18,53,13.2,0,-2.2,2,72,54,30,28,0.01,0,0,30,23,RA,417,1924
2018-06-06T23:59:00,SOD  ,52,64,61,29.92,29.2,58,5.8,0,-1.5,1,79,48,280,19,0.1,0,0,290,16,RA,417,1924
2018-06-07T23:59:00,SOD  ,54,71,61,30.01,29.31,60,8.8,6,5.2,0,81,60,40,21,0,0,0,30,17,,417,1925
2018-06-08T23:59:00,SOD  ,54,66,70,30.11,29.38,59,8.3,1,-0.2,0,73,59,30,17,T,0,0,20,15,TS RA,416,1925
2018-06-09T23:59:00,SOD  ,60,70,83,29.99,29.26,62,5.8,5,3.5,0,82,57,60,24,1.31,0,0,60,21,TS RA BR,416,1926
2018-06-10T23:59:00,SOD  ,61,66,91,29.86,29.12,62,7.8,1,-0.9,0,71,60,230,26,1.34,0,0,250,20,TS RA BR HZ,416,1927
2018-06-11T23:59:00,SOD  ,60,66,85,29.9,29.19,62,9.7,1,-1.2,0,70,61,70,20,0.1,0,0,100,16,RA DZ BR,416,1927
2018-06-12T23:59:00,SOD  ,66,71,82,29.86,29.16,68,3.8,6,3.4,0,80,62,230,13,T,0,0,220,12,BR HZ,416,1928
2018-06-13T23:59:00,SOD  ,55,73,54,29.94,29.24,63,8.7,8,5.1,0,81,64,320,25,0,0,0,320,20,BR,416,1928
2018-06-14T23:59:00,SOD  ,51,73,45,30.02,29.3,60,4.4,8,4.7,0,81,64,80,16,0,0,0,80,14,,416,1929
2018-06-15T23:59:00,SOD  ,60,77,56,29.95,29.23,67,6.7,12,8.4,0,89,64,150,22,0,0,0,160,16,,415,1929
2018-06-16T23:59:00,SOD  ,68,81,66,29.94,29.23,72,9.7,16,12.1,0,92,69,20,45,0.65,0,0,30,31,TS RA BR,416,1929
2018-06-17T23:59:00,SOD  ,70,86,59,29.95,29.23,75,10.7,21,16.7,0,93,78,200,27,T,0,0,210,22,,416,1930
2018-06-18T23:59:00,SOD  ,70,81,68,29.93,29.24,74,12.7,16,11.4,0,95,66,240,33,0.36,0,0,360,28,RA BR,416,1930
2018-06-19T23:59:00,SOD  ,64,72,82,29.92,29.2,66,8.5,7,2.1,0,81,63,10,21,0.02,0,0,340,18,TS RA BR HZ,416,1930
2018-06-20T23:59:00,SOD  ,61,71,76,29.86,29.15,64,8.1,6,0.8,0,77,65,50,20,T,0,0,40,17,RA,416,1931
2018-06-21T23:59:00,SOD  ,62,65,89,29.78,29.05,63,12.7,0,-5.5,0,67,62,70,24,1.41,0,0,70,20,RA BR HZ,416,1931
2018-06-22T23:59:00,SOD  ,58,62,88,29.75,29.02,60,13.8,0,-8.8,3,64,59,30,28,1.23,0,0,40,22,RA DZ BR,416,1931
2018-06-23T23:59:00,SOD  ,57,72,63,29.75,29.04,63,5.3,7,0.9,0,81,62,330,15,T,0,0,100,13,,417,1931
2018-06-24T23:59:00,SOD  ,59,72,66,29.94,29.25,64,8.8,7,0.6,0,80,64,30,24,0,0,0,20,21,,417,1931
2018-06-25T23:59:00,SOD  ,59,70,67,30.07,29.36,64,11.3,5,-1.6,0,78,61,100,23,0,0,0,100,21,,417,1931
2018-06-26T23:59:00,SOD  ,64,75,76,29.88,29.13,67,8.9,10,3.1,0,84,66,160,22,0.76,0,0,180,17,TS RA BR,418,1931
2018-06-27T23:59:00,SOD  ,65,75,76,29.8,29.1,68,6.7,10,2.9,0,80,69,270,24,0.03,0,0,280,18,RA,418,1931
2018-06-28T23:59:00,SOD  ,65,78,66,29.9,29.2,70,4.6,13,5.6,0,88,68,80,19,0,0,0,90,14,BR HZ,418,1931
2018-06-29T23:59:00,SOD  ,72,85,66,29.9,29.2,76,10,20,12.4,0,96,73,200,23,0,0,0,200,17,,419,1931
2018-06-30T23:59:00,SOD  ,73,87,65,29.9,29.21,77,11.2,22,14.2,0,94,80,190,29,0,0,0,190,21,,419,1931
2018-07-01T23:59:00,SOD  ,71,85,71,29.84,29.15,75,12.2,20,12,0,94,76,250,49,0.24,0,0,260,38,TS RA,420,1931
2018-07-02T23:59:00,SOD  ,58,77,54,30.03,29.34,65,5.9,12,3.8,0,85,69,90,23,0,0,0,100,12,,420,1931
2018-07-03T23:59:00,SOD  ,66,76,63,30.1,29.41,70,6.3,11,2.7,0,89,63,90,18,0,0,0,80,15,,421,1931
2018-07-04T23:59:00,SOD  ,71,85,68,30.17,29.46,75,7.7,20,11.5,0,93,76,180,24,0.01,0,0,190,17,RA TS,421,1931
2018-07-05T23:59:00,SOD  ,70,83,73,30.21,29.5,73,6.5,18,9.4,0,92,74,300,22,0.02,0,0,290,18,TS RA,422,1930
2018-07-06T23:59:00,SOD  ,54,70,55,30.36,29.64,61,13.8,5,-3.7,0,75,64,40,27,0,0,0,40,22,,423,1930
2018-07-07T23:59:00,SOD  ,48,71,46,30.31,29.58,59,6.9,6,-2.8,0,82,59,90,21,0,0,0,110,15,,423,1930
2018-07-08T23:59:00,SOD  ,54,76,48,30.23,29.51,63,4.3,11,2.1,0,88,63,170,17,0,0,0,170,12,,424,1929
2018-07-09T23:59:00,SOD  ,61,79,52,30.14,29.41,68,7.9,14,5,0,91,67,220,20,0,0,0,240,15,,425,1929
2018-07-10T23:59:00,SOD  ,58,79,50,30.08,29.36,66,10.7,14,4.9,0,87,71,40,27,0,0,0,30,21,,425,1928
2018-07-11T23:59:00,SOD  ,56,77,48,30.12,29.41,65,6.5,12,2.8,0,87,67,30,20,0,0,0,40,15,,426,1928
2018-07-12T23:59:00,SOD  ,60,79,52,30.12,29.41,67,7.4,14,4.8,0,87,70,170,20,0,0,0,200,16,,427,1927
2018-07-13T23:59:00,SOD  ,61,84,49,30.06,29.34,69,8.7,19,9.7,0,95,72,160,21,0,0,0,240,16,,428,1927
2018-07-14T23:59:00,SOD  ,68,77,77,30.03,29.31,71,4.7,12,2.7,0,82,72,260,21,0.26,0,0,260,17,RA BR HZ,428,1926
2018-07-15T23:59:00,SOD  ,69,82,68,29.95,29.23,73,3.9,17,7.7,0,91,72,220,17,T,0,0,300,14,RA BR HZ,429,1926
2018-07-16T23:59:00,SOD  ,66,83,61,29.92,29.21,71,6.1,18,8.7,0,93,72,340,25,0.08,0,0,60,18,TS RA,430,1925
2018-07-17T23:59:00,SOD  ,58,75,56,30.04,29.34,65,9.9,10,0.7,0,81,68,20,23,0,0,0,20,18,,431,1924
2018-07-18T23:59:00,SOD  ,52,72,50,30.08,29.36,61,7.4,7,-2.3,0,80,63,50,19,0,0,0,70,14,,432,1924
2018-07-19T23:59:00,SOD  ,58,77,52,29.9,29.15,66,10.2,12,2.7,0,87,67,170,26,0.03,0,0,160,20,RA,433,1923
